Pressure (atm),Temperature (K),colrel_FactorOne_W4->P2,colrel_FactorOne_P1->P2,colrel_FactorOne_W4->P1
0.1,250.0,0.25611218538427655,0.0029971445876759324,-0.2741740259800683
0.1,260.0,0.2109707373226408,0.0029192366370700837,-0.33327517860930506
0.1,270.0,0.17408602254409394,0.0028211194498614237,-0.3780045251542524
0.1,280.0,0.14874600651374703,0.0027186741813592643,-0.4128325214175231
0.1,290.0,0.13308913662497626,0.002617464580135526,-0.4405586379631751
0.1,300.0,0.12438354217909946,0.002519107531628435,-0.4630429360453135
0.1,310.0,0.12038195975718986,0.0024238894632251425,-0.48158153949561694
0.1,320.0,0.11956529521581014,0.002331763177301333,-0.4971093695469018
0.1,330.0,0.12102293048412402,0.002242673903496982,-0.5103165543232964
0.1,340.0,0.12425986529570453,0.0021566277948557775,-0.5217199047611356
0.1,350.0,0.12902922175743176,0.0020736761203729768,-0.531709716760893
0.1,360.0,0.1352127867898623,0.0019938828096305156,-0.5405821226360937
0.1,370.0,0.142745449978934,0.0019172980975858745,-0.5485623764036096
0.1,380.0,0.15157239581888085,0.0018439430950279027,-0.5558220750532225
0.1,390.0,0.16162819254941402,0.001773803834480345,-0.5624921074118236
0.1,400.0,0.1728293187200857,0.001706831823170377,-0.5686724784143306
0.1,410.0,0.18507421728314769,0.0016429483577925072,-0.5744397926049648
0.1,420.0,0.19824704171650526,0.001582050559646905,-0.5798529594612107
0.1,430.0,0.21222276269279264,0.0015240177922081917,-0.5849575384041327
0.1,440.0,0.22687231991096685,0.0014687176776447205,-0.589789040446525
0.1,450.0,0.24206715394746958,0.001416011317486311,-0.5943754296457295
0.1,460.0,0.257682848133027,0.0013657575732499982,-0.5987390118786384
0.1,470.0,0.2736018364656404,0.0013178164119636519,-0.6028978557293702
0.1,480.0,0.2897152520141931,0.0012720514014565446,-0.6068668571830206
0.1,490.0,0.30592404310356264,0.0012283314758777788,-0.6106585340996223
0.1,500.0,0.32213949931836106,0.0011865321007207535,-0.6142836164575423
0.1,510.0,0.33828332347589823,0.0011465359604391568,-0.6177514828548698
0.1,520.0,0.3542873699044511,0.001108233278147927,-0.6210704817680232
0.1,530.0,0.37009314992423076,0.0010715218604838539,-0.6242481668220519
0.1,540.0,0.3856511858782151,0.001036306944152916,-0.6272914682222492
0.1,550.0,0.4009202771894116,0.0010025009054152924,-0.6302068170541648
0.1,560.0,0.4158667264946501,0.0009700228803905536,-0.6330002350035484
0.1,570.0,0.43046356110135364,0.0009387983327987763,-0.6356773988853662
0.1,580.0,0.44468977469945353,0.0009087585965130626,-0.6382436869719442
0.1,590.0,0.45852960615482374,0.000879840412868863,-0.6407042122966717
0.1,600.0,0.4719718659811806,0.0008519854768361672,-0.643063846743568
0.1,610.0,0.4850093164037706,0.000825140001632934,-0.6453272387073629
0.1,620.0,0.497638107488142,0.0007992543079067447,-0.6474988263426129
0.1,630.0,0.5098572693483121,0.0007742824410405747,-0.6495828478501043
0.1,640.0,0.5216682587501368,0.0007501818182321875,-0.6515833498269433
0.1,650.0,0.5330745573071637,0.0007269129056499415,-0.653504194396557
0.1,660.0,0.5440813177825584,0.0007044389250153201,-0.6553490656081378
0.1,670.0,0.5546950546472509,0.0006827255883320854,-0.6571214754312992
0.1,680.0,0.5649233749118467,0.0006617408590821555,-0.6588247695541839
0.1,690.0,0.5747747452793908,0.0006414547379875581,-0.6604621331105422
0.1,700.0,0.5842582918055101,0.0006218390713349844,-0.6620365964036984
0.1,800.0,0.6610663960622016,0.00045739037843988876,-0.6748892141516146
0.1,900.0,0.7118571099113035,0.0003379828407638687,-0.6838537042597015
0.1,1000.0,0.7444781102155901,0.00025058843074119477,-0.6902490153919336
0.1,1100.0,0.7643189237577592,0.00018626209346484844,-0.6948663358567861
0.1,1200.0,0.7749726087688372,0.00013867198210590603,-0.6982008301847742
0.1,1300.0,0.7788769087256452,0.0001032895878846249,-0.7005787712872424
0.1,1400.0,0.7777383611274178,7.685985121361452e-05,-0.7022259959085426
0.1,1500.0,0.772790286268597,5.7032524578828535e-05,-0.7033054658566964
0.1,1600.0,0.7649486634324141,4.210197851789244e-05,-0.7039386865915463
0.1,1700.0,0.7549085657704803,3.0823270309035876e-05,-0.7042185227934428
0.1,1800.0,0.7432060261486492,2.2282118788273896e-05,-0.7042172659031617
0.1,1900.0,0.7302593304952314,1.5802850166879352e-05,-0.7039919645174699
0.1,2000.0,0.7163976363461226,1.088301398535907e-05,-0.703588100241848
0.1,2100.0,0.7018814697454401,7.146725277736649e-06,-0.7030422149442684
0.1,2200.0,0.6869178103099817,4.311181828350616e-06,-0.7023838434899184
0.1,2300.0,0.6716714380620145,2.1624863576653503e-06,-0.7016369682691678
0.1,2400.0,0.6562736162655912,5.380735517065707e-07,-0.7008211335081038
0.1,2500.0,0.6408288258600596,-6.861472312631367e-07,-0.6999523109713754
0.1,2600.0,0.6254200445265548,-1.6052611348612302e-06,-0.6990435800540451
0.1,2700.0,0.61011292017322,-2.292366760357202e-06,-0.6981056668987218
0.1,2800.0,0.594959093169056,-2.803811463536972e-06,-0.6971473749592099
0.1,2900.0,0.5799988560205598,-3.1831197115554724e-06,-0.6961759310409515
0.1,3000.0,0.5652632928023136,-3.463957640731553e-06,-0.6951972649246022
0.5,250.0,0.08351353466616271,0.012572218083994294,-0.27338512291272954
0.5,260.0,0.07128824234509765,0.012083801458799937,-0.3041893591144154
0.5,270.0,0.05936813027465562,0.011662500184159692,-0.3300662511042518
0.5,280.0,0.052423415598096545,0.011258081136356549,-0.3515341240446724
0.5,290.0,0.050037064245133094,0.010856581632411341,-0.3694876260666218
0.5,300.0,0.05073602778983195,0.010457718170946807,-0.38477099467816495
0.5,310.0,0.05328322863021474,0.010065233574727514,-0.39805679470109767
0.5,320.0,0.05693391799341567,0.009683099603687803,-0.4098408637320753
0.5,330.0,0.06135445356468421,0.00931428143581708,-0.42047405345395517
0.5,340.0,0.06647181693306743,0.008960552133236146,-0.4301994727842223
0.5,350.0,0.07234391036102088,0.008622681320752702,-0.4391844895649809
0.5,360.0,0.07907084081781612,0.008300710971161054,-0.4475450920062708
0.5,370.0,0.08674313043556195,0.007994208185475735,-0.45536326020788725
0.5,380.0,0.09541672052655917,0.007702462366636578,-0.4626988416499094
0.5,390.0,0.10510512182407608,0.007424625662710168,-0.46959742159635004
0.5,400.0,0.11578136947152859,0.007159806361358232,-0.4760954083307236
0.5,410.0,0.12738480018054316,0.006907126946623983,-0.48222324494520347
0.5,420.0,0.13982954404037878,0.006665757235390831,-0.48800739427643136
0.5,430.0,0.15301295162081296,0.006434930791353286,-0.49347153966649987
0.5,440.0,0.16682305034796444,0.006213950640881318,-0.49863729659168093
0.5,450.0,0.18114466366717988,0.006002188515719984,-0.5035246273343191
0.5,460.0,0.19586413824273757,0.00579908047563364,-0.5081520811418353
0.5,470.0,0.21087278881064578,0.005604120769816684,-0.5125369360751553
0.5,480.0,0.22606924383044277,0.005416855100799136,-0.5166952886802185
0.5,490.0,0.24136089553677423,0.005236873982862005,-0.5206421184403879
0.5,500.0,0.25666464959114643,0.005063806575647247,-0.5243913419968863
0.5,510.0,0.27190714722384296,0.004897315174221081,-0.5279558648406797
0.5,520.0,0.28702460536614227,0.0047370904136658344,-0.5313476338925931
0.5,530.0,0.3019623927301321,0.0045828471738946315,-0.5345776919838909
0.5,540.0,0.3166744346083143,0.004434321131084463,-0.5376562339993523
0.5,550.0,0.3311225174063883,0.004291265883793668,-0.540592663882655
0.5,560.0,0.3452755458365517,0.004153450576333407,-0.5433956515349255
0.5,570.0,0.3591087910948532,0.004020657943951074,-0.5460731886787513
0.5,580.0,0.37260315682902717,0.0038926827103910582,-0.5486326429016979
0.5,590.0,0.3857444808069887,0.003769330276235845,-0.5510808092710079
0.5,600.0,0.3985228834585552,0.0036504156448052866,-0.5534239590889249
0.5,610.0,0.4109321694623392,0.0035357625404893412,-0.555667885518239
0.5,620.0,0.42296928492073693,0.003425202681847591,-0.5578179459423693
0.5,630.0,0.43463383010204454,0.0033185751784085985,-0.5598791010321048
0.5,640.0,0.445927625979527,0.0032157260258128466,-0.5618559505736118
0.5,650.0,0.4568543316617293,0.00311650767878741,-0.5637527661724945
0.5,660.0,0.4674191091277167,0.003020778685496445,-0.5655735209903434
0.5,670.0,0.47762833133154864,0.0029284033701554423,-0.5673219166964836
0.5,680.0,0.48748932962696595,0.0028392515535475295,-0.5690014078324287
0.5,690.0,0.49701017651354557,0.0027531983032970725,-0.570615223792066
0.5,700.0,0.5061994998650802,0.002670123707552379,-0.572166388619368
0.5,800.0,0.581902063599356,0.0019800328730461155,-0.5847815087670503
0.5,900.0,0.6342985859628388,0.001486453593315886,-0.5934381658978124
0.5,1000.0,0.6703421687177488,0.0011275494674631529,-0.5994309696088455
0.5,1100.0,0.6947002416775838,0.0008624960911329721,-0.6035970999160445
0.5,1200.0,0.7104512000641958,0.0006640761304114454,-0.6064984878950868
0.5,1300.0,0.7196885342713086,0.0005138520369575919,-0.6085189623169261
0.5,1400.0,0.7238980895026657,0.0003991006041898613,-0.6099233024645685
0.5,1500.0,0.7241771860092984,0.0003108744931417073,-0.6108954742962679
0.5,1600.0,0.7213621430084854,0.0002427662608349361,-0.6115640761942044
0.5,1700.0,0.7161051415895241,0.00019010886613644485,-0.6120194957058883
0.5,1800.0,0.7089229357816441,0.0001494496030185411,-0.612325572719062
0.5,1900.0,0.7002294266661938,0.000118197706026131,-0.6125275827428238
0.5,2000.0,0.690358548602255,9.438408481491613e-05,-0.6126577379442449
0.5,2100.0,0.6795810204847753,7.649470828102171e-05,-0.6127390033719833
0.5,2200.0,0.6681169991857223,6.33531991604307e-05,-0.6127877623418816
0.5,2300.0,0.6561458618548617,5.4036858944512e-05,-0.6128156904931488
0.5,2400.0,0.6438138957802209,4.781576418636662e-05,-0.6128310819834915
0.5,2500.0,0.6312404161591095,4.4108023666724144e-05,-0.6128397937552453
0.5,2600.0,0.6185226757038973,4.24465146245379e-05,-0.6128459217209767
0.5,2700.0,0.6057398303415575,4.245387938196895e-05,-0.6128522875216075
0.5,2800.0,0.5929561585868905,4.382353874735072e-05,-0.6128607905736703
0.5,2900.0,0.5802236855890968,4.630513778479825e-05,-0.6128726637325712
0.5,3000.0,0.5675843291289921,4.969329133356479e-05,-0.6128886595993501
1.0,250.0,0.04929308423364279,0.021266867235713822,0.28841610108494653
1.0,260.0,0.043788352955883986,0.02078880234862038,0.25819621334224707
1.0,270.0,0.03618445837418604,0.020360606643616493,0.22756127635603546
1.0,280.0,0.03196623871239998,0.019920258856422214,0.1997143010170983
1.0,290.0,0.031229188552092887,0.01945116955745816,0.17500884355914012
1.0,300.0,0.03282679559590957,0.018954905078250903,0.15291339843927454
1.0,310.0,0.03573378284502594,0.01843899610647225,0.13276805409354292
1.0,320.0,0.03934618569797181,0.01791180223693971,0.11403171157973281
1.0,330.0,0.043426933709284306,0.01738060388563147,0.09632781428883314
1.0,340.0,0.047971784666523444,0.01685110791452366,0.07942060909624661
1.0,350.0,0.05308966497463335,0.016327521732528726,0.0631755364335264
1.0,360.0,0.05892009441630604,0.015812814303942945,0.04752320601994687
1.0,370.0,0.06558515401536588,0.015309001930732553,0.032432211773171266
1.0,380.0,0.07316679789272067,0.01481739811834004,0.017890639380712586
1.0,390.0,0.0817004342368881,0.014338811723281088,0.0038944640768598274
1.0,400.0,0.09117778356775476,0.013873695822124162,-0.009559138186995901
1.0,410.0,0.10155424411094806,0.013422255822542202,-0.022475217068677784
1.0,420.0,0.1127577848048112,0.01298452618965618,-0.034862438066789195
1.0,430.0,0.12469766297970682,0.012560424024742065,-0.04673328601883883
1.0,440.0,0.13727210566021678,0.012149786059439225,-0.05810363988767458
1.0,450.0,0.15037461401352517,0.01175239401599264,-0.06899206805703056
1.0,460.0,0.16389885089780531,0.011367991938320244,-0.07941905109016927
1.0,470.0,0.17774222920215854,0.010996298053946271,-0.08940624583306298
1.0,480.0,0.19180838840243042,0.010637012950100269,-0.09897584616827777
1.0,490.0,0.20600876510962296,0.010289825286540355,-0.10815006043162409
1.0,500.0,0.22026345388139915,0.009954415871438228,-0.11695070542328295
1.0,510.0,0.23450153172264893,0.00963046065153511,-0.1253989065001977
1.0,520.0,0.24866099209333387,0.009317632979539716,-0.13351488868434075
1.0,530.0,0.262688406645788,0.009015605394736927,-0.14131784261483996
1.0,540.0,0.27653840775259714,0.008724051068272178,-0.14882584995183754
1.0,550.0,0.29017306317965974,0.008442645009153161,-0.15605585454062906
1.0,560.0,0.3035611962278143,0.008171065091260078,-0.16302366768834262
1.0,570.0,0.3166776901076143,0.007908992939012876,-0.16974399796432324
1.0,580.0,0.3295028038253388,0.007656114695346441,-0.17623049783616007
1.0,590.0,0.3420215179777164,0.007412121687199952,-0.1824958211190181
1.0,600.0,0.3542229221175023,0.0071767109988592065,-0.18855168662347638
1.0,610.0,0.3660996503426721,0.0069495859607723535,-0.1944089445456874
1.0,620.0,0.3776473681157428,0.006730456560085428,-0.200077643076863
1.0,630.0,0.38886431073252614,0.0065190397784824555,-0.20556709344697635
1.0,640.0,0.39975087208309185,0.0063150598626665454,-0.210885932191509
1.0,650.0,0.41030924118251166,0.006118248532732739,-0.216042179868827
1.0,660.0,0.4205430832377231,0.005928345133658452,-0.22104329578574416
1.0,670.0,0.43045726163685494,0.0057450967350953334,-0.22589622853205088
1.0,680.0,0.4400575971042078,0.00556825818456047,-0.2306074622999901
1.0,690.0,0.44935066028580745,0.005397592118989012,-0.23518305908731627
1.0,700.0,0.45834359416307796,0.005232868939407878,-0.2396286969648857
1.0,800.0,0.5335046513504289,0.0038673483170031608,-0.2779718064499478
1.0,900.0,0.5871349683448571,0.0028965002643538324,-0.3076902596305606
1.0,1000.0,0.6253451256883629,0.0021958081392889606,-0.33130909130297764
1.0,1100.0,0.6522873538638356,0.0016822980751974414,-0.3505246048858715
1.0,1200.0,0.6707415917959817,0.001300539425309914,-0.36651653514851035
1.0,1300.0,0.6826359638624752,0.001013071189406397,-0.3801158790668224
1.0,1400.0,0.6893700045525318,0.0007941862034717467,-0.39191211311401025
1.0,1500.0,0.6920007696257776,0.0006259505863276874,-0.402326291638899
1.0,1600.0,0.6913506390972811,0.0004956471256919757,-0.41166168277672716
1.0,1700.0,0.6880725108658713,0.0003941157330796896,-0.4201388989320576
1.0,1800.0,0.6826916467879969,0.0003146609986186244,-0.42792026072233164
1.0,1900.0,0.6756342359041623,0.00025232195500880355,-0.4351267124028898
1.0,2000.0,0.6672479650981141,0.00020337631517106263,-0.441849601625264
1.0,2100.0,0.657817462383035,0.0001649987451251785,-0.4481589213403369
1.0,2200.0,0.6475762406437705,0.00013502185909772537,-0.4541091107040028
1.0,2300.0,0.6367161238795364,0.0001117667370682328,-0.4597431658774223
1.0,2400.0,0.6253947878875157,9.392117090728195e-05,-0.46509557490456377
1.0,2500.0,0.6137418474960498,8.045112612309152e-05,-0.470194429639839
1.0,2600.0,0.6018638012338531,7.053561933391533e-05,-0.47506295801957854
1.0,2700.0,0.5898480659514974,6.351830515922448e-05,-0.47972064523485103
1.0,2800.0,0.5777662801660589,5.887112447248778e-05,-0.48418406126755137
1.0,2900.0,0.5656770161910054,5.6166753352485975e-05,-0.48846747715961103
1.0,3000.0,0.553628012178077,5.505753905299196e-05,-0.49258332815541495
2.0,250.0,0.029137403240686775,0.018681066931912856,0.8466812894105881
2.0,260.0,0.027602389033976757,0.017793870367051993,0.8254481524458926
2.0,270.0,0.02222177542113965,0.01748428419038086,0.7994894897931494
2.0,280.0,0.019151803032284462,0.017401333673310218,0.774573120273155
2.0,290.0,0.018887390089373537,0.01738457899604993,0.7519257564491517
2.0,300.0,0.020510457029241435,0.017364664316259746,0.7312593482142425
2.0,310.0,0.023123010388339967,0.017314866715167142,0.7119599992590891
2.0,320.0,0.026191877550579227,0.017227692511134953,0.693496388210587
2.0,330.0,0.029521231315916285,0.017103761517340565,0.6755150045240378
2.0,340.0,0.033133914672761465,0.016946680318979397,0.6578235748818947
2.0,350.0,0.03716002797370269,0.01676079444911569,0.6403452956017328
2.0,360.0,0.041758383501500386,0.016550290979923988,0.6230745920531453
2.0,370.0,0.04707013622565246,0.01631890860694904,0.6060433736207158
2.0,380.0,0.05319651544298179,0.01606990134233498,0.589298344329386
2.0,390.0,0.06019223890408125,0.015806092979856697,0.5728872267491639
2.0,400.0,0.06806798381492092,0.015529951807545132,0.556851338123537
2.0,410.0,0.0767973360535392,0.015243658417132763,0.5412223329846717
2.0,420.0,0.08632532798156047,0.014949158877489745,0.5260214811099098
2.0,430.0,0.09657689499185242,0.014648203487909656,0.5112603559385078
2.0,440.0,0.10746439299884998,0.014342373988679664,0.4969422028645401
2.0,450.0,0.11889382546926654,0.014033102489673783,0.4830635393502098
2.0,460.0,0.1307697236254225,0.013721684904884266,0.46961573024307435
2.0,470.0,0.1429987804643156,0.013409290990888433,0.45658640561152586
2.0,480.0,0.15549241050874404,0.013096972441204457,0.44396066511390286
2.0,490.0,0.1681684280108166,0.01278566997171024,0.43172205793241636
2.0,500.0,0.18095202945472094,0.012476219953919366,0.4198533518112507
2.0,510.0,0.1937762458117185,0.0121693608931644,0.4083371164409177
2.0,520.0,0.20658200450625688,0.011865739880662746,0.3971561504664802
2.0,530.0,0.21931791519185867,0.011565919046663101,0.3862937810942925
2.0,540.0,0.23193986964934316,0.011270381985685151,0.37573406272665405
2.0,550.0,0.2444105254707235,0.01097954009859259,0.3654618975414486
2.0,560.0,0.2566987259520621,0.010693738788633644,0.355463097197764
2.0,570.0,0.2687788946355566,0.010413263451820162,0.34572440129385884
2.0,580.0,0.28063043186064485,0.010138345210952646,0.33623346502870644
2.0,590.0,0.29223713207843965,0.009869166353883033,0.32697882579518794
2.0,600.0,0.30358663412458853,0.00960586544824938,0.31794985616537275
2.0,610.0,0.3146699117391146,0.009348542115748816,0.3091367088818111
2.0,620.0,0.3254808080250834,0.009097261458469364,0.3005302579925287
2.0,630.0,0.33601561496264654,0.008852058137669648,0.2921220391064631
2.0,640.0,0.34627269730445476,0.00861294011164889,0.2839041908460294
2.0,650.0,0.35625215898220913,0.008379892044135646,0.27586939888610107
2.0,660.0,0.3659555494013625,0.008152878398104805,0.26801084345167253
2.0,670.0,0.3753856065737249,0.007931846232302813,0.2603221507636785
2.0,680.0,0.38454603384493286,0.0077167277192268496,0.2527973486449552
2.0,690.0,0.39344130694582435,0.007507442404030606,0.24543082630163773
2.0,700.0,0.4020765081812743,0.007303899224001862,0.23821729816053275
2.0,800.0,0.4754483688819683,0.005559722970121505,0.1735114773102962
2.0,900.0,0.5294669575047153,0.004259555419802197,0.11982743014168079
2.0,1000.0,0.5691730201744548,0.0032899275725404584,0.07445911967511482
2.0,1100.0,0.5981004033045885,0.0025615682542248705,0.03543282950863079
2.0,1200.0,0.6186897079212418,0.00200918390563149,0.0012921822772276517
2.0,1300.0,0.6326908107901832,0.001586089396743597,-0.029034178899421937
2.0,1400.0,0.6414153587297604,0.0012589938167920807,-0.05633343493687973
2.0,1500.0,0.6458823240544881,0.001004012287938277,-0.0811861787780813
2.0,1600.0,0.646902924511781,0.0008038364828491199,-0.10402425406483723
2.0,1700.0,0.6451329852899038,0.0006457783941739975,-0.1251727300068913
2.0,1800.0,0.641107623427577,0.0005204255509788126,-0.14487986706308792
2.0,1900.0,0.6352658473328812,0.0004207132358439707,-0.16333833984868326
2.0,2000.0,0.6279689711982073,0.00034127918566595624,-0.18070023901531856
2.0,2100.0,0.6195149246091208,0.0002780101423566768,-0.19708769928193165
2.0,2200.0,0.6101496395933075,0.00022771964114583475,-0.21260046746691236
2.0,2300.0,0.6000762428013924,0.00018791643301109418,-0.22732133036433308
2.0,2400.0,0.5894625390247457,0.00015663616720818315,-0.24132004163116555
2.0,2500.0,0.5784471346101439,0.0001323177153228028,-0.25465619080620006
2.0,2600.0,0.5671444639616579,0.00011371134563223884,-0.26738132200837034
2.0,2700.0,0.555648924726823,9.980986688740907e-05,-0.2795405164873436
2.0,2800.0,0.5440382855888093,8.97965095562833e-05,-0.29117358890567574
2.0,2900.0,0.5323764988807659,8.300512520795965e-05,-0.30231600286411725
2.0,3000.0,0.5207160253406645,7.888953790078592e-05,-0.31299958044700876
4.0,250.0,0.016045373390620697,-0.004925557132414559,1.1643152074285248
4.0,260.0,0.01693557441413055,-0.00701075799536047,1.171152418413862
4.0,270.0,0.012921969597666673,-0.007044400858277189,1.1712346217477287
4.0,280.0,0.01049791505402886,-0.006142942434724478,1.17009126531315
4.0,290.0,0.010411937037619015,-0.00485234150765234,1.16900803638937
4.0,300.0,0.011898293715914535,-0.0034372767755412553,1.1678751148711386
4.0,310.0,0.014136395758299272,-0.0020241330301771893,1.1662880823428627
4.0,320.0,0.016625821176561882,-0.0006716587712149904,1.1639165817112536
4.0,330.0,0.019181740061309942,0.0005942508189447624,1.1605845460473048
4.0,340.0,0.021830658255215428,0.001763553549403425,1.156250568796913
4.0,350.0,0.024706811929638983,0.002833835615204466,1.1509642794088346
4.0,360.0,0.027977042501161523,0.003806379944526693,1.1448260373851014
4.0,370.0,0.03179525032808949,0.004684305813133318,1.1379573049466463
4.0,380.0,0.03627958888807199,0.005471688527284397,1.130481587950504
4.0,390.0,0.041504758486142886,0.0061731312635351174,1.1225135989053334
4.0,400.0,0.047503223131901424,0.006793539539463693,1.1141540926132403
4.0,410.0,0.05427100627832947,0.007337984401033256,1.105488285890103
4.0,420.0,0.06177527849074004,0.007811604955307687,1.0965863492794803
4.0,430.0,0.06996209438614039,0.008219530487657393,1.087504958059713
4.0,440.0,0.07876340851947991,0.008566815198483275,1.0782892664199466
4.0,450.0,0.08810298820060754,0.0088583835667221,1.0689749313395462
4.0,460.0,0.09790113058647097,0.009098985879097656,1.0595899859587659
4.0,470.0,0.10807824935218113,0.009293163631024346,1.0501564710180327
4.0,480.0,0.11855747160318579,0.00944522424398662,1.040691797726103
4.0,490.0,0.129266411712045,0.009559224242714492,1.031209851404415
4.0,500.0,0.14013828715256807,0.009638959826717686,1.0217218631212943
4.0,510.0,0.1511125257843829,0.009687963677639246,1.0122370834667298
4.0,520.0,0.1621349926183974,0.009709506847779062,1.0027632933131927
4.0,530.0,0.1731579415635251,0.009706604646598163,0.993307183818823
4.0,540.0,0.18413977650836236,0.00968202555352162,0.9838746338616756
4.0,550.0,0.19504468748050066,0.009638302315414078,0.9744709086007627
4.0,560.0,0.20584221192312963,0.009577744520629672,0.965100798520628
4.0,570.0,0.2165067582777695,0.009502452068899494,0.9557687144157327
4.0,580.0,0.22701711879425185,0.009414329072067674,0.9464787504207923
4.0,590.0,0.23735599044943115,0.009315097822213523,0.9372347244050057
4.0,600.0,0.24750951667522175,0.009206312550404144,0.9280402027834623
4.0,610.0,0.25746685792842006,0.009089372771705448,0.9188985149939808
4.0,620.0,0.2672197956740211,0.00896553607141993,0.9098127614731741
4.0,630.0,0.27676237184074853,0.00883593023524249,0.9007858178729936
4.0,640.0,0.28609056402787797,0.008701564663849788,0.8918203374277691
4.0,650.0,0.29520199552215637,0.008563341041823859,0.8829187527575999
4.0,660.0,0.3040956783842761,0.008422063253267617,0.874083277933357
4.0,670.0,0.3127717873769423,0.008278446553218376,0.8653159112937037
4.0,680.0,0.321231462246533,0.008133126016141369,0.8566184392667912
4.0,690.0,0.3294766357726461,0.007986664291303052,0.8479924412844645
4.0,700.0,0.3375098850151512,0.007839558700471998,0.8394392957667429
4.0,800.0,0.40700611587938884,0.0064071641719304455,0.7580902067319593
4.0,900.0,0.45975395073666264,0.005160433786697578,0.6843784958431105
4.0,1000.0,0.4995302912539885,0.0041392611466681455,0.6177135763207345
4.0,1100.0,0.529161132098997,0.0033206930749064153,0.5571805736226264
4.0,1200.0,0.5507105742588184,0.0026686927332851395,0.5018706104600208
4.0,1300.0,0.5657355717924041,0.002149398927666804,0.45099884837586396
4.0,1400.0,0.5754535612844917,0.0017348077009932193,0.4039242302066273
4.0,1500.0,0.5808414756741335,0.0014027940005840334,0.36013330556771467
4.0,1600.0,0.5826955627194225,0.0011361606830355097,0.3192154649133614
4.0,1700.0,0.5816703002867513,0.0009215886481484851,0.28083970498353605
4.0,1800.0,0.5783059177973131,0.0007487371574675036,0.2447357487286533
4.0,1900.0,0.573049218830842,0.0006095349947424695,0.2106796050799921
4.0,2000.0,0.5662700451817972,0.0004976404394279461,0.17848281868036805
4.0,2100.0,0.5582746205279148,0.000408035075123877,0.1479845465437174
4.0,2200.0,0.5493164989346818,0.00033671912641880747,0.1190457196410428
4.0,2300.0,0.5396055968614475,0.00028048242158262696,0.09154471524056722
4.0,2400.0,0.5293156590150908,0.00023673134593007124,0.06537411688713554
4.0,2500.0,0.5185904327501244,0.00020335725920551608,0.04043825769132307
4.0,2600.0,0.5075487744861076,0.00017863573265949634,0.01665133051351209
4.0,2700.0,0.49628887286418866,0.0001611488218401503,-0.00606408826423908
4.0,2800.0,0.4848917420702185,0.00014972467036434325,-0.027778210086062557
4.0,2900.0,0.4734241127189334,0.00014339024469021166,-0.04855497810142789
4.0,3000.0,0.4619408258416678,0.00014133408951349613,-0.06845283906809184
